,dateTime,level,seconds,start_time,end_time
24073,2016-10-22T07:15:30.000,asleep,180,2016-10-22 07:15:30,2016-10-22 07:18:30
24074,2016-10-22T07:18:30.000,restless,60,2016-10-22 07:18:30,2016-10-22 07:19:30
24075,2016-10-22T07:19:30.000,asleep,540,2016-10-22 07:19:30,2016-10-22 07:28:30
24076,2016-10-22T07:28:30.000,restless,60,2016-10-22 07:28:30,2016-10-22 07:29:30
24077,2016-10-22T07:29:30.000,asleep,3540,2016-10-22 07:29:30,2016-10-22 08:28:30
24078,2016-10-22T08:28:30.000,restless,60,2016-10-22 08:28:30,2016-10-22 08:29:30
24079,2016-10-22T08:29:30.000,asleep,1740,2016-10-22 08:29:30,2016-10-22 08:58:30
24080,2016-10-22T08:58:30.000,restless,60,2016-10-22 08:58:30,2016-10-22 08:59:30
24081,2016-10-22T08:59:30.000,asleep,240,2016-10-22 08:59:30,2016-10-22 09:03:30
24082,2016-10-21T01:23:00.000,asleep,60,2016-10-21 01:23:00,2016-10-21 01:24:00
24083,2016-10-21T01:24:00.000,restless,180,2016-10-21 01:24:00,2016-10-21 01:27:00
24084,2016-10-21T01:27:00.000,awake,240,2016-10-21 01:27:00,2016-10-21 01:31:00
24085,2016-10-21T01:31:00.000,restless,420,2016-10-21 01:31:00,2016-10-21 01:38:00
24086,2016-10-21T01:38:00.000,asleep,1320,2016-10-21 01:38:00,2016-10-21 02:00:00
24087,2016-10-21T02:00:00.000,restless,120,2016-10-21 02:00:00,2016-10-21 02:02:00
24088,2016-10-21T02:02:00.000,asleep,60,2016-10-21 02:02:00,2016-10-21 02:03:00
24089,2016-10-21T02:03:00.000,restless,180,2016-10-21 02:03:00,2016-10-21 02:06:00
24090,2016-10-21T02:06:00.000,asleep,1440,2016-10-21 02:06:00,2016-10-21 02:30:00
24091,2016-10-21T02:30:00.000,restless,60,2016-10-21 02:30:00,2016-10-21 02:31:00
24092,2016-10-21T02:31:00.000,asleep,60,2016-10-21 02:31:00,2016-10-21 02:32:00
24093,2016-10-21T02:32:00.000,restless,120,2016-10-21 02:32:00,2016-10-21 02:34:00
24094,2016-10-21T02:34:00.000,awake,60,2016-10-21 02:34:00,2016-10-21 02:35:00
24095,2016-10-21T02:35:00.000,asleep,4920,2016-10-21 02:35:00,2016-10-21 03:57:00
24096,2016-10-21T03:57:00.000,restless,240,2016-10-21 03:57:00,2016-10-21 04:01:00
24097,2016-10-21T04:01:00.000,awake,120,2016-10-21 04:01:00,2016-10-21 04:03:00
24098,2016-10-21T04:03:00.000,restless,120,2016-10-21 04:03:00,2016-10-21 04:05:00
24099,2016-10-21T04:05:00.000,asleep,1140,2016-10-21 04:05:00,2016-10-21 04:24:00
24100,2016-10-21T04:24:00.000,restless,60,2016-10-21 04:24:00,2016-10-21 04:25:00
24101,2016-10-21T04:25:00.000,asleep,1620,2016-10-21 04:25:00,2016-10-21 04:52:00
24102,2016-10-21T04:52:00.000,restless,60,2016-10-21 04:52:00,2016-10-21 04:53:00
24103,2016-10-21T04:53:00.000,asleep,5640,2016-10-21 04:53:00,2016-10-21 06:27:00
24104,2016-10-21T06:27:00.000,restless,60,2016-10-21 06:27:00,2016-10-21 06:28:00
24105,2016-10-21T06:28:00.000,asleep,420,2016-10-21 06:28:00,2016-10-21 06:35:00
24106,2016-10-21T06:35:00.000,restless,60,2016-10-21 06:35:00,2016-10-21 06:36:00
24107,2016-10-21T06:36:00.000,asleep,660,2016-10-21 06:36:00,2016-10-21 06:47:00
24108,2016-10-21T06:47:00.000,restless,120,2016-10-21 06:47:00,2016-10-21 06:49:00
24109,2016-10-21T06:49:00.000,asleep,60,2016-10-21 06:49:00,2016-10-21 06:50:00
24110,2016-10-21T06:50:00.000,restless,120,2016-10-21 06:50:00,2016-10-21 06:52:00
24111,2016-10-21T06:52:00.000,asleep,1260,2016-10-21 06:52:00,2016-10-21 07:13:00
24112,2016-10-21T07:13:00.000,restless,180,2016-10-21 07:13:00,2016-10-21 07:16:00
24113,2016-10-21T07:16:00.000,asleep,60,2016-10-21 07:16:00,2016-10-21 07:17:00
24114,2016-10-21T07:17:00.000,restless,60,2016-10-21 07:17:00,2016-10-21 07:18:00
24115,2016-10-21T07:18:00.000,asleep,60,2016-10-21 07:18:00,2016-10-21 07:19:00
24116,2016-10-21T07:19:00.000,restless,60,2016-10-21 07:19:00,2016-10-21 07:20:00
24117,2016-10-21T07:20:00.000,asleep,1140,2016-10-21 07:20:00,2016-10-21 07:39:00
24118,2016-10-21T07:39:00.000,restless,60,2016-10-21 07:39:00,2016-10-21 07:40:00
24119,2016-10-21T07:40:00.000,asleep,60,2016-10-21 07:40:00,2016-10-21 07:41:00
24120,2016-10-21T07:41:00.000,restless,180,2016-10-21 07:41:00,2016-10-21 07:44:00
24121,2016-10-21T07:44:00.000,asleep,1260,2016-10-21 07:44:00,2016-10-21 08:05:00
24122,2016-10-21T08:05:00.000,restless,60,2016-10-21 08:05:00,2016-10-21 08:06:00
24123,2016-10-21T08:06:00.000,asleep,2580,2016-10-21 08:06:00,2016-10-21 08:49:00
24124,2016-10-21T08:49:00.000,restless,120,2016-10-21 08:49:00,2016-10-21 08:51:00
24125,2016-10-21T08:51:00.000,asleep,120,2016-10-21 08:51:00,2016-10-21 08:53:00
24126,2016-10-20T04:48:00.000,asleep,1140,2016-10-20 04:48:00,2016-10-20 05:07:00
24127,2016-10-20T05:07:00.000,restless,60,2016-10-20 05:07:00,2016-10-20 05:08:00
24128,2016-10-20T05:08:00.000,asleep,60,2016-10-20 05:08:00,2016-10-20 05:09:00
24129,2016-10-20T05:09:00.000,restless,180,2016-10-20 05:09:00,2016-10-20 05:12:00
24130,2016-10-20T05:12:00.000,asleep,420,2016-10-20 05:12:00,2016-10-20 05:19:00
24131,2016-10-20T05:19:00.000,restless,240,2016-10-20 05:19:00,2016-10-20 05:23:00
24132,2016-10-20T05:23:00.000,awake,60,2016-10-20 05:23:00,2016-10-20 05:24:00
24133,2016-10-20T05:24:00.000,restless,60,2016-10-20 05:24:00,2016-10-20 05:25:00
24134,2016-10-20T05:25:00.000,asleep,1320,2016-10-20 05:25:00,2016-10-20 05:47:00
24135,2016-10-20T05:47:00.000,restless,60,2016-10-20 05:47:00,2016-10-20 05:48:00
24136,2016-10-20T05:48:00.000,asleep,1620,2016-10-20 05:48:00,2016-10-20 06:15:00
24137,2016-10-20T06:15:00.000,restless,60,2016-10-20 06:15:00,2016-10-20 06:16:00
24138,2016-10-20T06:16:00.000,asleep,180,2016-10-20 06:16:00,2016-10-20 06:19:00
24139,2016-10-20T06:19:00.000,restless,60,2016-10-20 06:19:00,2016-10-20 06:20:00
24140,2016-10-20T06:20:00.000,asleep,1860,2016-10-20 06:20:00,2016-10-20 06:51:00
24141,2016-10-20T06:51:00.000,restless,60,2016-10-20 06:51:00,2016-10-20 06:52:00
24142,2016-10-20T06:52:00.000,asleep,1260,2016-10-20 06:52:00,2016-10-20 07:13:00
24143,2016-10-20T07:13:00.000,restless,60,2016-10-20 07:13:00,2016-10-20 07:14:00
24144,2016-10-20T07:14:00.000,asleep,3960,2016-10-20 07:14:00,2016-10-20 08:20:00
24145,2016-10-20T08:20:00.000,restless,300,2016-10-20 08:20:00,2016-10-20 08:25:00
24146,2016-10-20T08:25:00.000,awake,120,2016-10-20 08:25:00,2016-10-20 08:27:00
24147,2016-10-20T08:27:00.000,restless,120,2016-10-20 08:27:00,2016-10-20 08:29:00
24148,2016-10-20T08:29:00.000,asleep,480,2016-10-20 08:29:00,2016-10-20 08:37:00
24149,2016-10-20T08:37:00.000,restless,60,2016-10-20 08:37:00,2016-10-20 08:38:00
24150,2016-10-10T01:10:00.000,restless,60,2016-10-10 01:10:00,2016-10-10 01:11:00
24151,2016-10-10T01:11:00.000,asleep,360,2016-10-10 01:11:00,2016-10-10 01:17:00
24152,2016-10-10T01:17:00.000,restless,300,2016-10-10 01:17:00,2016-10-10 01:22:00
24153,2016-10-10T01:22:00.000,asleep,60,2016-10-10 01:22:00,2016-10-10 01:23:00
24154,2016-10-10T01:23:00.000,restless,60,2016-10-10 01:23:00,2016-10-10 01:24:00
24155,2016-10-10T01:24:00.000,asleep,1980,2016-10-10 01:24:00,2016-10-10 01:57:00
24156,2016-10-10T01:57:00.000,restless,120,2016-10-10 01:57:00,2016-10-10 01:59:00
24157,2016-10-10T01:59:00.000,awake,60,2016-10-10 01:59:00,2016-10-10 02:00:00
24158,2016-10-10T02:00:00.000,asleep,2280,2016-10-10 02:00:00,2016-10-10 02:38:00
24159,2016-10-10T02:38:00.000,restless,180,2016-10-10 02:38:00,2016-10-10 02:41:00
24160,2016-10-10T02:41:00.000,awake,60,2016-10-10 02:41:00,2016-10-10 02:42:00
24161,2016-10-10T02:42:00.000,restless,60,2016-10-10 02:42:00,2016-10-10 02:43:00
24162,2016-10-10T02:43:00.000,asleep,4860,2016-10-10 02:43:00,2016-10-10 04:04:00
24163,2016-10-10T04:04:00.000,restless,180,2016-10-10 04:04:00,2016-10-10 04:07:00
24164,2016-10-10T04:07:00.000,asleep,60,2016-10-10 04:07:00,2016-10-10 04:08:00
24165,2016-10-10T04:08:00.000,restless,180,2016-10-10 04:08:00,2016-10-10 04:11:00
24166,2016-10-10T04:11:00.000,asleep,840,2016-10-10 04:11:00,2016-10-10 04:25:00
24167,2016-10-10T04:25:00.000,restless,60,2016-10-10 04:25:00,2016-10-10 04:26:00
24168,2016-10-10T04:26:00.000,asleep,420,2016-10-10 04:26:00,2016-10-10 04:33:00
24169,2016-10-10T04:33:00.000,restless,300,2016-10-10 04:33:00,2016-10-10 04:38:00
24170,2016-10-10T04:38:00.000,awake,120,2016-10-10 04:38:00,2016-10-10 04:40:00
24171,2016-10-10T04:40:00.000,asleep,720,2016-10-10 04:40:00,2016-10-10 04:52:00
24172,2016-10-10T04:52:00.000,restless,60,2016-10-10 04:52:00,2016-10-10 04:53:00
24173,2016-10-10T04:53:00.000,asleep,180,2016-10-10 04:53:00,2016-10-10 04:56:00
24174,2016-10-10T04:56:00.000,restless,60,2016-10-10 04:56:00,2016-10-10 04:57:00
24175,2016-10-10T04:57:00.000,asleep,180,2016-10-10 04:57:00,2016-10-10 05:00:00
24176,2016-10-10T05:00:00.000,restless,60,2016-10-10 05:00:00,2016-10-10 05:01:00
24177,2016-10-10T05:01:00.000,asleep,2700,2016-10-10 05:01:00,2016-10-10 05:46:00
24178,2016-10-10T05:46:00.000,restless,60,2016-10-10 05:46:00,2016-10-10 05:47:00
24179,2016-10-10T05:47:00.000,asleep,1680,2016-10-10 05:47:00,2016-10-10 06:15:00
24180,2016-10-10T06:15:00.000,restless,60,2016-10-10 06:15:00,2016-10-10 06:16:00
24181,2016-10-10T06:16:00.000,asleep,180,2016-10-10 06:16:00,2016-10-10 06:19:00
24182,2016-10-10T06:19:00.000,restless,120,2016-10-10 06:19:00,2016-10-10 06:21:00
24183,2016-10-10T06:21:00.000,asleep,180,2016-10-10 06:21:00,2016-10-10 06:24:00
24184,2016-10-10T06:24:00.000,restless,120,2016-10-10 06:24:00,2016-10-10 06:26:00
24185,2016-10-10T06:26:00.000,asleep,180,2016-10-10 06:26:00,2016-10-10 06:29:00
24186,2016-10-10T06:29:00.000,restless,60,2016-10-10 06:29:00,2016-10-10 06:30:00
24187,2016-10-10T06:30:00.000,asleep,11880,2016-10-10 06:30:00,2016-10-10 09:48:00
24188,2016-10-09T00:35:30.000,awake,60,2016-10-09 00:35:30,2016-10-09 00:36:30
24189,2016-10-09T00:36:30.000,restless,180,2016-10-09 00:36:30,2016-10-09 00:39:30
24190,2016-10-09T00:39:30.000,asleep,1020,2016-10-09 00:39:30,2016-10-09 00:56:30
24191,2016-10-09T00:56:30.000,restless,60,2016-10-09 00:56:30,2016-10-09 00:57:30
24192,2016-10-09T00:57:30.000,asleep,60,2016-10-09 00:57:30,2016-10-09 00:58:30
24193,2016-10-09T00:58:30.000,restless,60,2016-10-09 00:58:30,2016-10-09 00:59:30
24194,2016-10-09T00:59:30.000,asleep,60,2016-10-09 00:59:30,2016-10-09 01:00:30
24195,2016-10-09T01:00:30.000,restless,60,2016-10-09 01:00:30,2016-10-09 01:01:30
24196,2016-10-09T01:01:30.000,asleep,1260,2016-10-09 01:01:30,2016-10-09 01:22:30
24197,2016-10-09T01:22:30.000,restless,180,2016-10-09 01:22:30,2016-10-09 01:25:30
24198,2016-10-09T01:25:30.000,awake,120,2016-10-09 01:25:30,2016-10-09 01:27:30
24199,2016-10-09T01:27:30.000,restless,60,2016-10-09 01:27:30,2016-10-09 01:28:30
24200,2016-10-09T01:28:30.000,asleep,960,2016-10-09 01:28:30,2016-10-09 01:44:30
24201,2016-10-09T01:44:30.000,restless,120,2016-10-09 01:44:30,2016-10-09 01:46:30
24202,2016-10-09T01:46:30.000,asleep,720,2016-10-09 01:46:30,2016-10-09 01:58:30
24203,2016-10-09T01:58:30.000,restless,60,2016-10-09 01:58:30,2016-10-09 01:59:30
24204,2016-10-09T01:59:30.000,asleep,2880,2016-10-09 01:59:30,2016-10-09 02:47:30
24205,2016-10-09T02:47:30.000,restless,240,2016-10-09 02:47:30,2016-10-09 02:51:30
24206,2016-10-09T02:51:30.000,awake,60,2016-10-09 02:51:30,2016-10-09 02:52:30
24207,2016-10-09T02:52:30.000,restless,60,2016-10-09 02:52:30,2016-10-09 02:53:30
24208,2016-10-09T02:53:30.000,asleep,2340,2016-10-09 02:53:30,2016-10-09 03:32:30
24209,2016-10-09T03:32:30.000,restless,60,2016-10-09 03:32:30,2016-10-09 03:33:30
24210,2016-10-09T03:33:30.000,asleep,3900,2016-10-09 03:33:30,2016-10-09 04:38:30
24211,2016-10-09T04:38:30.000,restless,60,2016-10-09 04:38:30,2016-10-09 04:39:30
24212,2016-10-09T04:39:30.000,asleep,60,2016-10-09 04:39:30,2016-10-09 04:40:30
24213,2016-10-09T04:40:30.000,restless,120,2016-10-09 04:40:30,2016-10-09 04:42:30
24214,2016-10-09T04:42:30.000,awake,60,2016-10-09 04:42:30,2016-10-09 04:43:30
24215,2016-10-09T04:43:30.000,restless,60,2016-10-09 04:43:30,2016-10-09 04:44:30
24216,2016-10-09T04:44:30.000,asleep,600,2016-10-09 04:44:30,2016-10-09 04:54:30
24217,2016-10-09T04:54:30.000,restless,60,2016-10-09 04:54:30,2016-10-09 04:55:30
24218,2016-10-09T04:55:30.000,asleep,240,2016-10-09 04:55:30,2016-10-09 04:59:30
24219,2016-10-09T04:59:30.000,restless,60,2016-10-09 04:59:30,2016-10-09 05:00:30
24220,2016-10-09T05:00:30.000,asleep,180,2016-10-09 05:00:30,2016-10-09 05:03:30
24221,2016-10-09T05:03:30.000,restless,60,2016-10-09 05:03:30,2016-10-09 05:04:30
24222,2016-10-09T05:04:30.000,asleep,780,2016-10-09 05:04:30,2016-10-09 05:17:30
24223,2016-10-09T05:17:30.000,restless,60,2016-10-09 05:17:30,2016-10-09 05:18:30
24224,2016-10-09T05:18:30.000,asleep,4980,2016-10-09 05:18:30,2016-10-09 06:41:30
24225,2016-10-09T06:41:30.000,restless,120,2016-10-09 06:41:30,2016-10-09 06:43:30
24226,2016-10-09T06:43:30.000,asleep,3960,2016-10-09 06:43:30,2016-10-09 07:49:30
24227,2016-10-09T07:49:30.000,restless,60,2016-10-09 07:49:30,2016-10-09 07:50:30
24228,2016-10-09T07:50:30.000,asleep,660,2016-10-09 07:50:30,2016-10-09 08:01:30
24229,2016-10-09T08:01:30.000,restless,60,2016-10-09 08:01:30,2016-10-09 08:02:30
24230,2016-10-09T08:02:30.000,asleep,120,2016-10-09 08:02:30,2016-10-09 08:04:30
24231,2016-10-09T08:04:30.000,restless,120,2016-10-09 08:04:30,2016-10-09 08:06:30
24232,2016-10-09T08:06:30.000,asleep,1920,2016-10-09 08:06:30,2016-10-09 08:38:30
24233,2016-10-09T08:38:30.000,restless,60,2016-10-09 08:38:30,2016-10-09 08:39:30
24234,2016-10-09T08:39:30.000,asleep,2520,2016-10-09 08:39:30,2016-10-09 09:21:30
24235,2016-10-09T09:21:30.000,restless,60,2016-10-09 09:21:30,2016-10-09 09:22:30
24236,2016-10-07T23:45:30.000,restless,180,2016-10-07 23:45:30,2016-10-07 23:48:30
24237,2016-10-07T23:48:30.000,awake,240,2016-10-07 23:48:30,2016-10-07 23:52:30
24238,2016-10-07T23:52:30.000,restless,60,2016-10-07 23:52:30,2016-10-07 23:53:30
24239,2016-10-07T23:53:30.000,asleep,1380,2016-10-07 23:53:30,2016-10-08 00:16:30
24240,2016-10-08T00:16:30.000,restless,60,2016-10-08 00:16:30,2016-10-08 00:17:30
24241,2016-10-08T00:17:30.000,asleep,900,2016-10-08 00:17:30,2016-10-08 00:32:30
24242,2016-10-08T00:32:30.000,restless,60,2016-10-08 00:32:30,2016-10-08 00:33:30
24243,2016-10-08T00:33:30.000,asleep,600,2016-10-08 00:33:30,2016-10-08 00:43:30
24244,2016-10-08T00:43:30.000,restless,60,2016-10-08 00:43:30,2016-10-08 00:44:30
24245,2016-10-08T00:44:30.000,asleep,720,2016-10-08 00:44:30,2016-10-08 00:56:30
24246,2016-10-08T00:56:30.000,restless,180,2016-10-08 00:56:30,2016-10-08 00:59:30
24247,2016-10-08T00:59:30.000,asleep,60,2016-10-08 00:59:30,2016-10-08 01:00:30
24248,2016-10-08T01:00:30.000,restless,60,2016-10-08 01:00:30,2016-10-08 01:01:30
24249,2016-10-08T01:01:30.000,asleep,300,2016-10-08 01:01:30,2016-10-08 01:06:30
24250,2016-10-08T01:06:30.000,restless,60,2016-10-08 01:06:30,2016-10-08 01:07:30
24251,2016-10-08T01:07:30.000,asleep,2280,2016-10-08 01:07:30,2016-10-08 01:45:30
24252,2016-10-08T01:45:30.000,restless,120,2016-10-08 01:45:30,2016-10-08 01:47:30
24253,2016-10-08T01:47:30.000,asleep,1380,2016-10-08 01:47:30,2016-10-08 02:10:30
24254,2016-10-08T02:10:30.000,restless,180,2016-10-08 02:10:30,2016-10-08 02:13:30
24255,2016-10-08T02:13:30.000,asleep,1560,2016-10-08 02:13:30,2016-10-08 02:39:30
24256,2016-10-08T02:39:30.000,restless,180,2016-10-08 02:39:30,2016-10-08 02:42:30
24257,2016-10-08T02:42:30.000,asleep,1560,2016-10-08 02:42:30,2016-10-08 03:08:30
24258,2016-10-08T03:08:30.000,restless,60,2016-10-08 03:08:30,2016-10-08 03:09:30
24259,2016-10-08T03:09:30.000,asleep,600,2016-10-08 03:09:30,2016-10-08 03:19:30
24260,2016-10-08T03:19:30.000,restless,120,2016-10-08 03:19:30,2016-10-08 03:21:30
24261,2016-10-08T03:21:30.000,asleep,120,2016-10-08 03:21:30,2016-10-08 03:23:30
24262,2016-10-08T03:23:30.000,restless,120,2016-10-08 03:23:30,2016-10-08 03:25:30
24263,2016-10-08T03:25:30.000,asleep,2220,2016-10-08 03:25:30,2016-10-08 04:02:30
24264,2016-10-08T04:02:30.000,restless,180,2016-10-08 04:02:30,2016-10-08 04:05:30
24265,2016-10-08T04:05:30.000,asleep,60,2016-10-08 04:05:30,2016-10-08 04:06:30
24266,2016-10-08T04:06:30.000,restless,180,2016-10-08 04:06:30,2016-10-08 04:09:30
24267,2016-10-08T04:09:30.000,asleep,2280,2016-10-08 04:09:30,2016-10-08 04:47:30
24268,2016-10-08T04:47:30.000,restless,180,2016-10-08 04:47:30,2016-10-08 04:50:30
24269,2016-10-08T04:50:30.000,asleep,60,2016-10-08 04:50:30,2016-10-08 04:51:30
24270,2016-10-08T04:51:30.000,restless,120,2016-10-08 04:51:30,2016-10-08 04:53:30
24271,2016-10-08T04:53:30.000,asleep,3060,2016-10-08 04:53:30,2016-10-08 05:44:30
24272,2016-10-08T05:44:30.000,restless,180,2016-10-08 05:44:30,2016-10-08 05:47:30
24273,2016-10-08T05:47:30.000,awake,300,2016-10-08 05:47:30,2016-10-08 05:52:30
24274,2016-06-09T23:14:00.000,restless,120,2016-06-09 23:14:00,2016-06-09 23:16:00
24275,2016-06-09T23:16:00.000,asleep,600,2016-06-09 23:16:00,2016-06-09 23:26:00
24276,2016-06-09T23:26:00.000,restless,60,2016-06-09 23:26:00,2016-06-09 23:27:00
24277,2016-06-09T23:27:00.000,asleep,120,2016-06-09 23:27:00,2016-06-09 23:29:00
24278,2016-06-09T23:29:00.000,restless,120,2016-06-09 23:29:00,2016-06-09 23:31:00
24279,2016-06-09T23:31:00.000,asleep,120,2016-06-09 23:31:00,2016-06-09 23:33:00
24280,2016-06-09T23:33:00.000,restless,60,2016-06-09 23:33:00,2016-06-09 23:34:00
24281,2016-06-09T23:34:00.000,asleep,3180,2016-06-09 23:34:00,2016-06-10 00:27:00
24282,2016-06-10T00:27:00.000,restless,60,2016-06-10 00:27:00,2016-06-10 00:28:00
24283,2016-06-10T00:28:00.000,asleep,240,2016-06-10 00:28:00,2016-06-10 00:32:00
24284,2016-06-10T00:32:00.000,restless,120,2016-06-10 00:32:00,2016-06-10 00:34:00
24285,2016-06-10T00:34:00.000,asleep,60,2016-06-10 00:34:00,2016-06-10 00:35:00
24286,2016-06-10T00:35:00.000,restless,240,2016-06-10 00:35:00,2016-06-10 00:39:00
24287,2016-06-10T00:39:00.000,asleep,360,2016-06-10 00:39:00,2016-06-10 00:45:00
24288,2016-06-10T00:45:00.000,restless,60,2016-06-10 00:45:00,2016-06-10 00:46:00
24289,2016-06-10T00:46:00.000,asleep,60,2016-06-10 00:46:00,2016-06-10 00:47:00
24290,2016-06-10T00:47:00.000,restless,180,2016-06-10 00:47:00,2016-06-10 00:50:00
24291,2016-06-10T00:50:00.000,asleep,1620,2016-06-10 00:50:00,2016-06-10 01:17:00
24292,2016-06-10T01:17:00.000,restless,240,2016-06-10 01:17:00,2016-06-10 01:21:00
24293,2016-06-10T01:21:00.000,awake,120,2016-06-10 01:21:00,2016-06-10 01:23:00
24294,2016-06-10T01:23:00.000,restless,60,2016-06-10 01:23:00,2016-06-10 01:24:00
24295,2016-06-10T01:24:00.000,asleep,660,2016-06-10 01:24:00,2016-06-10 01:35:00
24296,2016-06-10T01:35:00.000,restless,60,2016-06-10 01:35:00,2016-06-10 01:36:00
24297,2016-06-10T01:36:00.000,asleep,2100,2016-06-10 01:36:00,2016-06-10 02:11:00
24298,2016-06-10T02:11:00.000,restless,60,2016-06-10 02:11:00,2016-06-10 02:12:00
24299,2016-06-10T02:12:00.000,asleep,180,2016-06-10 02:12:00,2016-06-10 02:15:00
24300,2016-06-10T02:15:00.000,restless,60,2016-06-10 02:15:00,2016-06-10 02:16:00
24301,2016-06-10T02:16:00.000,asleep,480,2016-06-10 02:16:00,2016-06-10 02:24:00
24302,2016-06-10T02:24:00.000,restless,120,2016-06-10 02:24:00,2016-06-10 02:26:00
24303,2016-06-10T02:26:00.000,asleep,60,2016-06-10 02:26:00,2016-06-10 02:27:00
24304,2016-06-10T02:27:00.000,restless,180,2016-06-10 02:27:00,2016-06-10 02:30:00
24305,2016-06-10T02:30:00.000,asleep,1080,2016-06-10 02:30:00,2016-06-10 02:48:00
24306,2016-06-10T02:48:00.000,restless,240,2016-06-10 02:48:00,2016-06-10 02:52:00
24307,2016-06-10T02:52:00.000,awake,60,2016-06-10 02:52:00,2016-06-10 02:53:00
24308,2016-06-10T02:53:00.000,restless,60,2016-06-10 02:53:00,2016-06-10 02:54:00
24309,2016-06-10T02:54:00.000,asleep,1860,2016-06-10 02:54:00,2016-06-10 03:25:00
24310,2016-06-10T03:25:00.000,restless,120,2016-06-10 03:25:00,2016-06-10 03:27:00
24311,2016-06-10T03:27:00.000,asleep,180,2016-06-10 03:27:00,2016-06-10 03:30:00
24312,2016-06-10T03:30:00.000,restless,60,2016-06-10 03:30:00,2016-06-10 03:31:00
24313,2016-06-10T03:31:00.000,asleep,2640,2016-06-10 03:31:00,2016-06-10 04:15:00
24314,2016-06-10T04:15:00.000,restless,60,2016-06-10 04:15:00,2016-06-10 04:16:00
24315,2016-06-10T04:16:00.000,asleep,1860,2016-06-10 04:16:00,2016-06-10 04:47:00
24316,2016-06-10T04:47:00.000,restless,60,2016-06-10 04:47:00,2016-06-10 04:48:00
24317,2016-06-10T04:48:00.000,asleep,9300,2016-06-10 04:48:00,2016-06-10 07:23:00
24318,2016-06-10T07:23:00.000,restless,120,2016-06-10 07:23:00,2016-06-10 07:25:00
24319,2016-06-10T07:25:00.000,asleep,1620,2016-06-10 07:25:00,2016-06-10 07:52:00
24320,2016-06-10T07:52:00.000,restless,120,2016-06-10 07:52:00,2016-06-10 07:54:00
24321,2016-06-10T07:54:00.000,asleep,720,2016-06-10 07:54:00,2016-06-10 08:06:00
24322,2016-06-10T08:06:00.000,restless,60,2016-06-10 08:06:00,2016-06-10 08:07:00
24323,2016-06-10T08:07:00.000,asleep,2400,2016-06-10 08:07:00,2016-06-10 08:47:00
24324,2016-06-10T08:47:00.000,restless,60,2016-06-10 08:47:00,2016-06-10 08:48:00
24325,2016-06-10T08:48:00.000,asleep,2520,2016-06-10 08:48:00,2016-06-10 09:30:00
24326,2016-06-10T09:30:00.000,restless,240,2016-06-10 09:30:00,2016-06-10 09:34:00
24327,2016-06-10T09:34:00.000,awake,60,2016-06-10 09:34:00,2016-06-10 09:35:00
24328,2016-06-10T09:35:00.000,restless,60,2016-06-10 09:35:00,2016-06-10 09:36:00
24329,2016-06-10T09:36:00.000,asleep,60,2016-06-10 09:36:00,2016-06-10 09:37:00
24330,2016-06-10T09:37:00.000,restless,420,2016-06-10 09:37:00,2016-06-10 09:44:00
24331,2016-06-10T09:44:00.000,asleep,120,2016-06-10 09:44:00,2016-06-10 09:46:00
24332,2016-06-08T22:36:00.000,awake,180,2016-06-08 22:36:00,2016-06-08 22:39:00
24333,2016-06-08T22:39:00.000,restless,60,2016-06-08 22:39:00,2016-06-08 22:40:00
24334,2016-06-08T22:40:00.000,asleep,1920,2016-06-08 22:40:00,2016-06-08 23:12:00
24335,2016-06-08T23:12:00.000,restless,60,2016-06-08 23:12:00,2016-06-08 23:13:00
24336,2016-06-08T23:13:00.000,asleep,960,2016-06-08 23:13:00,2016-06-08 23:29:00
24337,2016-06-08T23:29:00.000,restless,240,2016-06-08 23:29:00,2016-06-08 23:33:00
24338,2016-06-08T23:33:00.000,awake,180,2016-06-08 23:33:00,2016-06-08 23:36:00
24339,2016-06-08T23:36:00.000,asleep,720,2016-06-08 23:36:00,2016-06-08 23:48:00
24340,2016-06-08T23:48:00.000,restless,120,2016-06-08 23:48:00,2016-06-08 23:50:00
24341,2016-06-08T23:50:00.000,asleep,840,2016-06-08 23:50:00,2016-06-09 00:04:00
24342,2016-06-09T00:04:00.000,restless,240,2016-06-09 00:04:00,2016-06-09 00:08:00
24343,2016-06-09T00:08:00.000,asleep,660,2016-06-09 00:08:00,2016-06-09 00:19:00
24344,2016-06-09T00:19:00.000,restless,60,2016-06-09 00:19:00,2016-06-09 00:20:00
24345,2016-06-09T00:20:00.000,asleep,180,2016-06-09 00:20:00,2016-06-09 00:23:00
24346,2016-06-09T00:23:00.000,restless,60,2016-06-09 00:23:00,2016-06-09 00:24:00
24347,2016-06-09T00:24:00.000,asleep,1320,2016-06-09 00:24:00,2016-06-09 00:46:00
24348,2016-06-09T00:46:00.000,restless,180,2016-06-09 00:46:00,2016-06-09 00:49:00
24349,2016-06-09T00:49:00.000,awake,120,2016-06-09 00:49:00,2016-06-09 00:51:00
24350,2016-06-09T00:51:00.000,restless,60,2016-06-09 00:51:00,2016-06-09 00:52:00
24351,2016-06-09T00:52:00.000,asleep,2820,2016-06-09 00:52:00,2016-06-09 01:39:00
24352,2016-06-09T01:39:00.000,restless,60,2016-06-09 01:39:00,2016-06-09 01:40:00
24353,2016-06-09T01:40:00.000,asleep,180,2016-06-09 01:40:00,2016-06-09 01:43:00
